dim 1,dim 2,dim 3,dim 4,dim 5,sample_type,sample,sample_type_binary,KMeans labels
0.14765999999999999,0.392,-0.10364000000000001,0.11205,0.07438,type 4,sample 313,good,0
0.12022999999999999,0.33399,0.12437000000000001,-0.03038,0.08031,type 3,sample 314,good,4
0.1491,0.48328999999999994,0.03032,0.19495,0.0712,type 1,sample 315,good,3
0.14693,0.39268000000000003,-0.09759,0.11504,0.0777,type 4,sample 316,good,0
0.11130999999999999,0.20836,0.00281,0.18777,0.11765999999999999,type 2,sample 317,bad,5
0.10905,0.21265,0.0146,0.17643,0.04096,type 2,sample 318,bad,2
0.11310999999999999,0.21104,0.00248,0.18495,0.1113,type 2,sample 319,bad,5
0.14323,0.3794,-0.07412,0.12384,0.07767,type 4,sample 320,bad,0
0.14809,0.48316000000000003,0.03294,0.19480999999999998,0.06961,type 1,sample 321,good,3
0.41253,0.33704,0.0042,0.15106,0.07629,type 5,sample 322,bad,1
0.15575,0.47956000000000004,0.02518,0.19891,0.07776,type 1,sample 323,good,3
0.14816,0.39938,-0.11204000000000001,0.1112,0.06952,type 4,sample 324,bad,0
0.1449,0.39154,-0.08648,0.12397999999999999,0.0726,type 4,sample 325,bad,0
0.37243000000000004,0.35602,0.00312,0.15821,0.07461,type 5,sample 326,bad,1
0.1456,0.39248,-0.10480999999999999,0.115,0.07368999999999999,type 4,sample 327,good,0
0.14727,0.39054,-0.10167000000000001,0.11794,0.06822,type 4,sample 328,bad,0
0.14842,0.40207,-0.1026,0.11441,0.07612000000000001,type 4,sample 329,bad,0
0.14954,0.39350999999999997,-0.1123,0.11018,0.07199,type 4,sample 330,good,0
0.41408999999999996,0.33678,0.00081,0.15183,0.0721,type 5,sample 331,bad,1
0.14498,0.43176000000000003,0.06298,0.12212999999999999,0.0792,type 3,sample 332,bad,3
0.14825,0.3957,-0.10328,0.11656,0.07314,type 4,sample 333,bad,0
0.11132,0.21375999999999998,0.00517,0.18416,0.11233,type 2,sample 334,bad,5
0.14632,0.38528,-0.11913,0.10605999999999999,0.07042000000000001,type 4,sample 335,good,0
0.14941,0.40436,-0.08388999999999999,0.12372000000000001,0.07142000000000001,type 4,sample 336,good,0
0.16972,0.43562,0.04777,0.14388,0.07672999999999999,type 3,sample 337,good,3
0.15375999999999998,0.47697,0.024669999999999997,0.19612000000000002,0.07592,type 1,sample 338,good,3
0.10943,0.20207999999999998,0.01583,0.18599000000000002,0.0741,type 2,sample 339,bad,5
0.15139,0.44761000000000006,0.052270000000000004,0.14765999999999999,0.07568,type 3,sample 340,good,3
0.41251000000000004,0.33747,0.0038399999999999997,0.15195,0.06967999999999999,type 5,sample 341,bad,1
0.14121,0.36351,-0.06917000000000001,0.13519,0.07428,type 4,sample 342,bad,0
0.41455,0.33524,0.00187,0.15163,0.07037,type 5,sample 343,good,1
0.11019000000000001,0.20751,0.00572,0.18771,0.12855999999999998,type 2,sample 344,bad,5
0.3901,0.34923000000000004,0.00331,0.15524000000000002,0.07304,type 5,sample 345,good,1
0.14651,0.47391000000000005,0.03416,0.19415,0.06462000000000001,type 1,sample 346,good,3
0.41298999999999997,0.33382,0.00149,0.15272,0.07338,type 5,sample 347,good,1
0.14814000000000002,0.39211,-0.10021000000000001,0.11364,0.07512,type 4,sample 348,bad,0
0.15149,0.40689000000000003,-0.10231,0.11395999999999999,0.07247999999999999,type 4,sample 349,good,0
0.17312,0.35875,0.09084,0.03874,0.07661,type 3,sample 350,good,4
0.14237,0.46578,0.035410000000000004,0.19425,0.061439999999999995,type 1,sample 351,good,3
0.14854,0.41201000000000004,-0.07671,0.12897999999999998,0.07456,type 4,sample 352,bad,0
0.10897000000000001,0.20888,0.01462,0.17665999999999998,0.04122,type 2,sample 353,bad,2
0.15125999999999998,0.39415,-0.10484,0.11560999999999999,0.06816,type 4,sample 354,bad,0
0.41285,0.3335,0.00387,0.14931,0.0744,type 5,sample 355,good,1
0.10875,0.20768000000000003,0.01215,0.18308,0.09064,type 2,sample 356,bad,5
0.14922,0.42,-0.06189,0.13492,0.07257000000000001,type 4,sample 357,bad,0
0.1517,0.39443,-0.10589000000000001,0.11183,0.07342,type 4,sample 358,good,0
0.14756,0.40043,-0.09543,0.11727,0.06939,type 4,sample 359,bad,0
0.41331,0.33378,0.0016600000000000002,0.15267,0.07499,type 5,sample 360,good,1
0.1443,0.46571,0.0351,0.19234,0.06117,type 1,sample 361,good,3
0.41303999999999996,0.33608000000000005,-0.00267,0.14786,0.07087,type 5,sample 362,good,1
0.14672000000000002,0.39953,-0.09694,0.11895,0.07635,type 4,sample 363,good,0
0.1475,0.3917,-0.10580999999999999,0.11248,0.0717,type 4,sample 364,bad,0
0.39371,0.3438,0.0020800000000000003,0.15332,0.0736,type 5,sample 365,good,1
0.14824,0.4825,0.029830000000000002,0.19647,0.07064,type 1,sample 366,good,3
0.14917,0.38921,-0.11045,0.10928,0.07072,type 4,sample 367,good,0
0.17179,0.43811000000000005,0.04306,0.1491,0.07689,type 3,sample 368,bad,3
0.20623000000000002,0.42577,0.04052,0.15239,0.07652,type 3,sample 369,bad,3
0.14847,0.48225,0.03235,0.19773,0.07239,type 1,sample 370,good,3
0.14553,0.46618999999999994,0.03312,0.19635,0.06468,type 1,sample 371,good,3
0.10783,0.2074,0.008190000000000001,0.18797,0.12464000000000001,type 2,sample 372,bad,5
0.40786999999999995,0.3363,0.00054,0.15133,0.07178,type 5,sample 373,good,1
0.14775,0.48011000000000004,0.030889999999999997,0.19679000000000002,0.07295,type 1,sample 374,good,3
0.11277999999999999,0.21433000000000002,0.0162,0.17032,-0.00583,type 2,sample 375,bad,2
0.15452,0.47981999999999997,0.02812,0.19618,0.07351,type 1,sample 376,good,3
0.14868,0.38878,-0.10715,0.11012999999999999,0.07486,type 4,sample 377,bad,0
0.40859,0.33518000000000003,-0.00256,0.14978,0.07171,type 5,sample 378,bad,1
0.14712999999999998,0.40793,-0.09161,0.12491,0.07472999999999999,type 4,sample 379,good,0
0.11182,0.20513,0.00394,0.18919,0.13427999999999998,type 2,sample 380,bad,5
0.10966,0.21065,0.00349,0.18662,0.11813,type 2,sample 381,bad,5
0.41773000000000005,0.33423,-0.00352,0.1501,0.07347000000000001,type 5,sample 382,bad,1
0.14879,0.48368999999999995,0.02965,0.19535,0.07113,type 1,sample 383,good,3
0.14296,0.46443999999999996,0.03395,0.19162,0.060329999999999995,type 1,sample 384,good,3
0.14658,0.37388000000000005,-0.11754,0.1031,0.0778,type 4,sample 385,good,0
0.10894000000000001,0.20237,0.0136,0.18431,0.07571,type 2,sample 386,bad,5
0.1109,0.20596,0.00733,0.19155,0.13451,type 2,sample 387,bad,5
0.14094,0.3708,-0.09015,0.12072000000000001,0.07272999999999999,type 4,sample 388,bad,0
0.1402,0.3634,-0.08917,0.12054000000000001,0.07036,type 4,sample 389,good,0
0.14603,0.39431,-0.10514000000000001,0.1176,0.07007000000000001,type 4,sample 390,bad,0
0.14187,0.46388999999999997,0.029889999999999996,0.18641,0.057339999999999995,type 1,sample 391,good,3
0.14642,0.38594,-0.10177,0.1161,0.07266,type 4,sample 392,good,0
0.14690999999999999,0.48234,0.03373,0.19647,0.07292,type 1,sample 393,good,3
0.11233,0.20594,0.0067599999999999995,0.18978,0.12779000000000001,type 2,sample 394,bad,5
0.1105,0.21303000000000002,0.01968,0.1722,-0.0072900000000000005,type 2,sample 395,bad,2
0.14222,0.37238000000000004,-0.08825,0.12451,0.07565,type 4,sample 396,bad,0
0.11433,0.2131,0.013630000000000001,0.17026,-0.0061,type 2,sample 397,bad,2
0.14401,0.38589,-0.10843,0.10890999999999999,0.07936,type 4,sample 398,good,0
0.14966,0.40186,-0.10217000000000001,0.11377999999999999,0.07222,type 4,sample 399,good,0
0.17267000000000002,0.43313,0.052579999999999995,0.14215,0.07919,type 3,sample 400,bad,3
0.14772000000000002,0.48091000000000006,0.03394,0.1972,0.07013,type 1,sample 401,good,3
0.41401000000000004,0.33439,-0.00183,0.14868,0.07385,type 5,sample 402,good,1
0.41485,0.33755,0.00035,0.15072,0.0721,type 5,sample 403,good,1
0.14959,0.40998,-0.07211000000000001,0.12825,0.07296,type 4,sample 404,good,0
0.14707,0.48303,0.03356,0.19535,0.07508,type 1,sample 405,good,3
0.1071,0.20493000000000003,0.01255,0.183,0.07368,type 2,sample 406,bad,5
0.17154,0.44131000000000004,0.0491,0.15122,0.07886,type 3,sample 407,good,3
0.1101,0.21238,0.00317,0.18512,0.11573,type 2,sample 408,bad,5
0.14878,0.40188,-0.09806000000000001,0.11887,0.07661,type 4,sample 409,bad,0
0.14369,0.40476999999999996,0.07261000000000001,0.0908,0.07695,type 3,sample 410,bad,4
0.15099,0.34346,0.09886,0.02016,0.07939,type 3,sample 411,bad,4
0.39547,0.34395,0.00064,0.1506,0.07335,type 5,sample 412,bad,1
0.14484,0.38024,-0.11424000000000001,0.10958,0.07483,type 4,sample 413,good,0
0.14817,0.47828000000000004,0.03143,0.19391,0.07422000000000001,type 1,sample 414,good,3
0.10954000000000001,0.20592,0.011000000000000001,0.18034,0.07603,type 2,sample 415,bad,5
0.41041000000000005,0.33744,-0.00358,0.15104,0.07122,type 5,sample 416,bad,1
0.41696000000000005,0.33647,-0.00186,0.15275999999999998,0.07266,type 5,sample 417,bad,1
0.14784,0.40538,-0.07798,0.12794,0.07509,type 4,sample 418,good,0
0.40973000000000004,0.3355,0.0016600000000000002,0.15162,0.07261000000000001,type 5,sample 419,good,1
0.14101,0.35251,-0.08979,0.12057999999999999,0.07194,type 4,sample 420,good,0
0.15366,0.47926,0.02992,0.2006,0.07582,type 1,sample 421,good,3
0.14762,0.38644,-0.11210999999999999,0.10736,0.07112,type 4,sample 422,bad,0
0.14411,0.37601999999999997,-0.0912,0.12005999999999999,0.07781,type 4,sample 423,bad,0
0.11114,0.20956999999999998,0.0144,0.17562,-0.00075,type 2,sample 424,bad,2
0.18685,0.40237,0.058179999999999996,0.1093,0.07633999999999999,type 3,sample 425,bad,3
0.191,0.4313,0.04202,0.14400000000000002,0.07332000000000001,type 3,sample 426,bad,3
0.10910999999999998,0.21031999999999998,0.01573,0.18024,0.04376,type 2,sample 427,bad,2
0.1461,0.39957,-0.09917999999999999,0.11705,0.0731,type 4,sample 428,good,0
0.15694,0.47953,0.02864,0.19867,0.08016000000000001,type 1,sample 429,good,3
0.38671,0.34935,0.0028399999999999996,0.15141,0.07351,type 5,sample 430,bad,1
0.41603999999999997,0.33497,0.00187,0.1513,0.07263,type 5,sample 431,bad,1
0.14362,0.3782,-0.13418,0.09982,0.07205,type 4,sample 432,bad,0
0.35573,0.36329,0.00925,0.1538,0.07414,type 5,sample 433,bad,1
0.14604,0.36768,-0.11993,0.10539000000000001,0.06992999999999999,type 4,sample 434,bad,0
0.11193,0.21031999999999998,0.00617,0.18452000000000002,0.11414,type 2,sample 435,bad,5
0.14954,0.4001,-0.10455,0.1152,0.07202,type 4,sample 436,bad,0
0.38849,0.34619,0.00336,0.15775,0.07559,type 5,sample 437,bad,1
0.15611,0.47613,0.02611,0.19526,0.0759,type 1,sample 438,good,3
0.1406,0.46207,0.0367,0.18748,0.05776,type 1,sample 439,good,3
0.11012000000000001,0.20267000000000002,0.00746,0.18933,0.1316,type 2,sample 440,bad,5
0.10793,0.20297,0.01374,0.18574000000000002,0.09015,type 2,sample 441,bad,5
0.16197,0.44793,0.047560000000000005,0.15625999999999998,0.0783,type 3,sample 442,bad,3
0.14256,0.37393000000000004,-0.08711,0.12240999999999999,0.07556,type 4,sample 443,good,0
0.14432,0.3803,-0.11204000000000001,0.10605999999999999,0.07145,type 4,sample 444,good,0
0.15950999999999999,0.47791000000000006,0.02814,0.19392,0.07486,type 1,sample 445,good,3
0.14679,0.40474,-0.07875,0.12485,0.07275,type 4,sample 446,bad,0
0.14876,0.4812,0.03148,0.19459,0.07288,type 1,sample 447,good,3
0.15063,0.48333999999999994,0.03141,0.19485,0.07092999999999999,type 1,sample 448,good,3
0.409,0.33743,0.0007099999999999999,0.15266,0.07388,type 5,sample 449,bad,1
0.15106,0.42386,-0.05583,0.1395,0.07102,type 4,sample 450,good,0
0.14948,0.48483000000000004,0.030039999999999997,0.19612000000000002,0.07062,type 1,sample 451,good,3
0.14843,0.39626999999999996,-0.11717000000000001,0.11199,0.07289,type 4,sample 452,bad,0
0.11123,0.20931,0.015009999999999999,0.17348,-0.00783,type 2,sample 453,bad,2
0.14765,0.39532,-0.10338,0.11524000000000001,0.07099,type 4,sample 454,good,0
0.14286,0.36614,-0.08532000000000001,0.12370999999999999,0.07622000000000001,type 4,sample 455,bad,0
0.10955,0.20429,0.011009999999999999,0.18475,0.08462,type 2,sample 456,bad,5
0.15066,0.41766000000000003,-0.06975,0.13072,0.07091,type 4,sample 457,good,0
0.11095999999999999,0.30921,0.14574,-0.07066,0.08217999999999999,type 3,sample 458,good,4
0.10880999999999999,0.20509000000000002,0.01059,0.18904,0.08377000000000001,type 2,sample 459,bad,5
0.15033,0.39056,-0.10309000000000001,0.11302000000000001,0.06942000000000001,type 4,sample 460,bad,0
0.14825,0.48073,0.03283,0.19422999999999999,0.07566,type 1,sample 461,good,3
0.20870999999999998,0.42163,0.039619999999999995,0.14858,0.0742,type 3,sample 462,bad,3
0.41581999999999997,0.33659,-5.9999999999999995e-05,0.14757,0.07289,type 5,sample 463,bad,1
0.1435,0.46113999999999994,0.03675,0.19019,0.0582,type 1,sample 464,good,3
0.14894000000000002,0.38575,-0.1055,0.11284000000000001,0.07239,type 4,sample 465,bad,0
0.14702,0.41161000000000003,-0.08459,0.12528,0.07596,type 4,sample 466,good,0
0.14762,0.48065,0.03028,0.19605999999999998,0.07287,type 1,sample 467,good,3
0.10962999999999999,0.20539000000000002,0.0085,0.18392999999999998,0.09035,type 2,sample 468,bad,5
0.41344,0.33581,-0.00022999999999999998,0.15188,0.0728,type 5,sample 469,good,1
0.15357,0.47597,0.021159999999999998,0.19638,0.07558,type 1,sample 470,good,3
0.14808,0.41234,-0.07399,0.13022,0.07017999999999999,type 4,sample 471,good,0
0.14797000000000002,0.48508,0.03177,0.19914,0.07699,type 1,sample 472,good,3
0.40869,0.33803,-0.00186,0.1537,0.07251,type 5,sample 473,good,1
0.14538,0.36885999999999997,-0.11782999999999999,0.10565999999999999,0.07229,type 4,sample 474,bad,0
0.11149,0.21586,0.013859999999999999,0.17432999999999998,0.03871,type 2,sample 475,bad,2
0.14469,0.37329,-0.09054,0.12044,0.07557,type 4,sample 476,bad,0
0.11058,0.20307999999999998,0.008320000000000001,0.18753,0.13077,type 2,sample 477,bad,5
0.11068,0.20797,0.00524,0.18855999999999998,0.13153,type 2,sample 478,bad,5
0.38544,0.35158,0.0027300000000000002,0.15425,0.07257000000000001,type 5,sample 479,good,1
0.14165,0.46798999999999996,0.0363,0.19130999999999998,0.06234,type 1,sample 480,good,3
0.14303,0.38288,-0.10273,0.11682000000000001,0.07355,type 4,sample 481,good,0
0.10787000000000001,0.20503000000000002,0.01085,0.18255,0.07562999999999999,type 2,sample 482,bad,5
0.15003,0.38789,-0.10345,0.11565,0.07581,type 4,sample 483,bad,0
0.15057,0.40878000000000003,0.07307000000000001,0.0972,0.07557,type 3,sample 484,good,4
0.15446,0.3912,-0.11216,0.1093,0.06796,type 4,sample 485,good,0
0.41568,0.33397,0.00172,0.15266,0.07331,type 5,sample 486,good,1
0.11068,0.21294000000000002,0.00399,0.18562,0.11441,type 2,sample 487,bad,5
0.14377,0.37631,-0.0955,0.11782999999999999,0.0736,type 4,sample 488,bad,0
0.14999,0.43932,-0.04267,0.1415,0.07001,type 4,sample 489,bad,0
0.11217,0.20926,0.0050100000000000006,0.18448,0.09172000000000001,type 2,sample 490,bad,5
0.41553999999999996,0.33245,-0.00055,0.14995,0.0722,type 5,sample 491,good,1
0.14772000000000002,0.39328,-0.10884,0.10869000000000001,0.07522999999999999,type 4,sample 492,bad,0
0.14739000000000002,0.37508,-0.12217,0.1017,0.07785,type 4,sample 493,good,0
0.14732,0.41328000000000004,-0.07314,0.12871,0.07117000000000001,type 4,sample 494,good,0
0.14508,0.47853,0.030930000000000003,0.19332,0.06972,type 1,sample 495,good,3
0.15352000000000002,0.47873000000000004,0.026060000000000003,0.19669,0.07614,type 1,sample 496,good,3
0.11099,0.20355,0.01135,0.18427000000000002,0.0799,type 2,sample 497,bad,5
0.14717,0.39187,-0.10482999999999999,0.11193,0.07487,type 4,sample 498,bad,0
0.1172,0.32485,0.13432,-0.04955,0.08081,type 3,sample 499,good,4
0.14672000000000002,0.38011999999999996,-0.12130999999999999,0.10747000000000001,0.07347000000000001,type 4,sample 500,good,0
0.14536,0.39866999999999997,-0.10397,0.11479,0.0742,type 4,sample 501,bad,0
0.41353999999999996,0.33471,0.00059,0.15112,0.07357000000000001,type 5,sample 502,bad,1
0.1108,0.21095,0.01586,0.16804000000000002,-0.00365,type 2,sample 503,bad,2
0.14814000000000002,0.37992,-0.10222,0.11105,0.07492,type 4,sample 504,bad,0
0.14213,0.36084,-0.0967,0.11800999999999999,0.07932,type 4,sample 505,bad,0
0.16171,0.4346,0.05256,0.13105,0.07661,type 3,sample 506,good,3
0.4159,0.33334,0.00203,0.15082,0.07441,type 5,sample 507,bad,1
0.40606,0.33814,0.00016999999999999999,0.15341,0.07255,type 5,sample 508,bad,1
0.1097,0.20724,0.004520000000000001,0.19042,0.13624,type 2,sample 509,bad,5
0.14876,0.38589,-0.11239,0.11257,0.07714,type 4,sample 510,bad,0
0.38411999999999996,0.34967,0.00421,0.15456,0.07148,type 5,sample 511,bad,1
0.15349000000000002,0.4554,0.04678,0.15327000000000002,0.07457000000000001,type 3,sample 512,good,3
0.38900999999999997,0.34861,0.00474,0.15807000000000002,0.07181,type 5,sample 513,bad,1
0.14199,0.38106999999999996,-0.07217,0.1286,0.07431,type 4,sample 514,bad,0
0.14748,0.38871,-0.09452999999999999,0.11838,0.07255,type 4,sample 515,bad,0
0.11008,0.20348,0.01568,0.18155,0.07142000000000001,type 2,sample 516,bad,5
0.39066999999999996,0.34428000000000003,0.00255,0.1535,0.07099,type 5,sample 517,good,1
0.1457,0.38363,-0.10347,0.11467999999999999,0.07279,type 4,sample 518,good,0
0.1083,0.20496999999999999,0.01371,0.18392999999999998,0.07247,type 2,sample 519,bad,5
0.14781,0.39343,-0.09766,0.11867,0.07331,type 4,sample 520,good,0
0.14735,0.40652,-0.10157999999999999,0.11485,0.07074,type 4,sample 521,good,0
0.19587000000000002,0.43137,0.04197,0.15238,0.07503,type 3,sample 522,bad,3
0.10962000000000001,0.21166,0.01576,0.17842,0.04041,type 2,sample 523,bad,2
0.14311,0.37274,-0.08841,0.12124000000000001,0.08004,type 4,sample 524,good,0
0.14845,0.38478,-0.10644,0.11654,0.07141,type 4,sample 525,good,0
0.14822000000000002,0.4791,0.032369999999999996,0.19368,0.07371,type 1,sample 526,good,3
0.14617,0.38926,-0.09969,0.1163,0.07814,type 4,sample 527,good,0
0.14807,0.38754,-0.10575999999999999,0.11291,0.07823,type 4,sample 528,good,0
0.15027000000000001,0.38938,-0.11324000000000001,0.10962999999999999,0.0743,type 4,sample 529,bad,0
0.11093,0.2131,0.003,0.18450999999999998,0.11704,type 2,sample 530,bad,5
0.41336000000000006,0.3351,-0.00259,0.15185,0.07388,type 5,sample 531,good,1
0.36517,0.36049000000000003,0.00394,0.15835,0.07474,type 5,sample 532,good,1
0.39396,0.34501,0.00461,0.15744,0.07136,type 5,sample 533,good,1
0.15141,0.40015,-0.09436,0.11909000000000002,0.07783,type 4,sample 534,bad,0
0.14835,0.38985,-0.10601,0.11164,0.06853,type 4,sample 535,bad,0
0.14324,0.37617,-0.09439,0.1163,0.07253,type 4,sample 536,good,0
0.14765999999999999,0.48276,0.03415,0.19852,0.07489,type 1,sample 537,good,3
0.37628,0.35441999999999996,0.0063100000000000005,0.15642,0.07191,type 5,sample 538,bad,1
0.14635,0.48176,0.03046,0.19385,0.07515,type 1,sample 539,good,3
0.10661,0.20521999999999999,0.01519,0.17848,0.058179999999999996,type 2,sample 540,bad,2
0.14799,0.45053999999999994,0.0511,0.15192,0.07654,type 3,sample 541,good,3
0.14774,0.40143,-0.10081,0.1164,0.07302,type 4,sample 542,bad,0
0.15438,0.4812,0.0356,0.20115,0.07758999999999999,type 1,sample 543,good,3
0.40329,0.34178000000000003,-0.00042,0.15555,0.07116,type 5,sample 544,good,1
0.11506,0.21051999999999998,0.00656,0.18499000000000002,0.11467999999999999,type 2,sample 545,bad,5
0.4149,0.33621999999999996,-0.00057,0.15182,0.07299,type 5,sample 546,bad,1
0.14837,0.38996,-0.10825,0.11224,0.07405,type 4,sample 547,good,0
0.11184000000000001,0.20598000000000002,0.00602,0.19175999999999999,0.13141,type 2,sample 548,bad,5
0.14725,0.40221999999999997,-0.09872,0.11528,0.07491,type 4,sample 549,bad,0
0.1518,0.41021,-0.08329,0.12493,0.0716,type 4,sample 550,bad,0
0.39315,0.34700000000000003,0.0066,0.15641,0.07499,type 5,sample 551,bad,1
0.16541,0.44805,0.04962,0.16013,0.0778,type 3,sample 552,good,3
0.37894,0.35063,0.00265,0.15588,0.07442,type 5,sample 553,bad,1
0.14878,0.42768999999999996,-0.05441,0.13697,0.07077,type 4,sample 554,good,0
0.15163,0.48113,0.03155,0.19854000000000002,0.08065,type 1,sample 555,good,3
0.40629,0.33869,-0.00084,0.15331,0.07069,type 5,sample 556,good,1
0.17444,0.431,0.04457,0.14128,0.0761,type 3,sample 557,good,3
0.14486,0.3858,-0.12558,0.1031,0.07315,type 4,sample 558,bad,0
0.14897,0.38934,-0.12335,0.10464000000000001,0.07126,type 4,sample 559,bad,0
0.15875999999999998,0.47963,0.0323,0.19849,0.07877,type 1,sample 560,good,3
0.14121,0.46628000000000003,0.03422,0.19166,0.0608,type 1,sample 561,good,3
